ID,Vehicles
20170922051,101
20170922061,102
20170922071,105
20170922081,110
20170922091,117
20170922101,124
20170922111,130
20170922121,132
20170922131,131
20170922141,128
20170922151,126
20170922161,126
20170922171,128
20170922181,129
20170922191,130
20170922201,129
20170922211,128
20170922221,125
20170922231,121
20170923001,116
20170923011,110
20170923021,103
20170923031,98
20170923041,94
20170923051,93
20170923061,93
20170923071,95
20170923081,100
20170923091,106
20170923101,113
20170923111,118
20170923121,120
20170923131,118
20170923141,116
20170923151,113
20170923161,113
20170923171,115
20170923181,116
20170923191,117
20170923201,116
20170923211,115
20170923221,112
20170923231,108
20170924001,103
20170924011,98
20170924021,92
20170924031,87
20170924041,84
20170924051,83
20170924061,83
20170924071,86
20170924081,92
20170924091,100
20170924101,108
20170924111,114
20170924121,117
20170924131,116
20170924141,114
20170924151,113
20170924161,114
20170924171,117
20170924181,120
20170924191,122
20170924201,122
20170924211,122
20170924221,120
20170924231,118
20170925001,114
20170925011,109
20170925021,104
20170925031,100
20170925041,98
20170925051,98
20170925061,99
20170925071,103
20170925081,109
20170925091,117
20170925101,125
20170925111,132
20170925121,135
20170925131,134
20170925141,133
20170925151,131
20170925161,132
20170925171,135
20170925181,137
20170925191,138
20170925201,138
20170925211,137
20170925221,135
20170925231,132
20170926001,128
20170926011,122
20170926021,116
20170926031,112
20170926041,109
20170926051,107
20170926061,108
20170926071,111
20170926081,116
20170926091,123
20170926101,131
20170926111,136
20170926121,138
20170926131,137
20170926141,135
20170926151,133
20170926161,133
20170926171,135
20170926181,137
20170926191,138
20170926201,137
20170926211,136
20170926221,134
20170926231,130
20170927001,125
20170927011,120
20170927021,114
20170927031,109
20170927041,106
20170927051,105
20170927061,105
20170927071,108
20170927081,114
20170927091,121
20170927101,129
20170927111,134
20170927121,137
20170927131,136
20170927141,134
20170927151,132
20170927161,132
20170927171,134
20170927181,136
20170927191,138
20170927201,137
20170927211,136
20170927221,134
20170927231,131
20170928001,126
20170928011,120
20170928021,115
20170928031,110
20170928041,107
20170928051,106
20170928061,106
20170928071,109
20170928081,114
20170928091,122
20170928101,129
20170928111,135
20170928121,137
20170928131,136
20170928141,134
20170928151,132
20170928161,132
20170928171,134
20170928181,136
20170928191,137
20170928201,137
20170928211,135
20170928221,133
20170928231,129
20170929001,125
20170929011,119
20170929021,113
20170929031,108
20170929041,105
20170929051,104
20170929061,104
20170929071,107
20170929081,112
20170929091,119
20170929101,126
20170929111,132
20170929121,134
20170929131,133
20170929141,130
20170929151,128
20170929161,128
20170929171,130
20170929181,131
20170929191,132
20170929201,131
20170929211,130
20170929221,127
20170929231,123
20170930001,118
20170930011,112
20170930021,105
20170930031,100
20170930041,96
20170930051,95
20170930061,95
20170930071,97
20170930081,102
20170930091,108
20170930101,115
20170930111,120
20170930121,122
20170930131,120
20170930141,117
20170930151,115
20170930161,115
20170930171,116
20170930181,118
20170930191,119
20170930201,118
20170930211,116
20170930221,114
20170930231,110
20171001001,105
20171001011,99
20171001021,94
20171001031,89
20171001041,86
20171001051,84
20171001061,85
20171001071,88
20171001081,94
20171001091,102
20171001101,109
20171001111,116
20171001121,118
20171001131,118
20171001141,116
20171001151,115
20171001161,116
20171001171,119
20171001181,121
20171001191,123
20171001201,124
20171001211,123
20171001221,122
20171001231,119
20171002001,116
20171002011,111
20171002021,106
20171002031,102
20171002041,100
20171002051,99
20171002061,101
20171002071,104
20171002081,111
20171002091,119
20171002101,127
20171002111,133
20171002121,136
20171002131,136
20171002141,134
20171002151,133
20171002161,134
20171002171,136
20171002181,138
20171002191,140
20171002201,140
20171002211,139
20171002221,137
20171002231,134
20171003001,129
20171003011,124
20171003021,118
20171003031,113
20171003041,110
20171003051,109
20171003061,109
20171003071,112
20171003081,117
20171003091,125
20171003101,132
20171003111,138
20171003121,140
20171003131,139
20171003141,136
20171003151,134
20171003161,135
20171003171,136
20171003181,138
20171003191,139
20171003201,139
20171003211,137
20171003221,135
20171003231,131
20171004001,127
20171004011,121
20171004021,115
20171004031,111
20171004041,107
20171004051,106
20171004061,107
20171004071,110
20171004081,115
20171004091,122
20171004101,130
20171004111,136
20171004121,138
20171004131,137
20171004141,135
20171004151,133
20171004161,134
20171004171,136
20171004181,138
20171004191,139
20171004201,139
20171004211,138
20171004221,135
20171004231,132
20171005001,127
20171005011,122
20171005021,116
20171005031,111
20171005041,108
20171005051,107
20171005061,108
20171005071,110
20171005081,116
20171005091,123
20171005101,131
20171005111,136
20171005121,138
20171005131,137
20171005141,135
20171005151,133
20171005161,134
20171005171,135
20171005181,137
20171005191,138
20171005201,138
20171005211,137
20171005221,134
20171005231,131
20171006001,126
20171006011,120
20171006021,115
20171006031,110
20171006041,106
20171006051,105
20171006061,105
20171006071,108
20171006081,113
20171006091,120
20171006101,128
20171006111,133
20171006121,135
20171006131,134
20171006141,131
20171006151,130
20171006161,130
20171006171,131
20171006181,133
20171006191,133
20171006201,133
20171006211,131
20171006221,128
20171006231,124
20171007001,119
20171007011,113
20171007021,107
20171007031,102
20171007041,98
20171007051,96
20171007061,96
20171007071,98
20171007081,103
20171007091,110
20171007101,117
20171007111,122
20171007121,123
20171007131,122
20171007141,119
20171007151,117
20171007161,117
20171007171,118
20171007181,119
20171007191,120
20171007201,119
20171007211,118
20171007221,115
20171007231,112
20171008001,107
20171008011,101
20171008021,95
20171008031,90
20171008041,87
20171008051,86
20171008061,87
20171008071,90
20171008081,95
20171008091,103
20171008101,111
20171008111,117
20171008121,120
20171008131,119
20171008141,118
20171008151,117
20171008161,118
20171008171,120
20171008181,123
20171008191,125
20171008201,125
20171008211,125
20171008221,123
20171008231,121
20171009001,117
20171009011,112
20171009021,108
20171009031,104
20171009041,101
20171009051,101
20171009061,102
20171009071,106
20171009081,112
20171009091,120
20171009101,129
20171009111,135
20171009121,138
20171009131,137
20171009141,136
20171009151,135
20171009161,135
20171009171,138
20171009181,140
20171009191,142
20171009201,142
20171009211,141
20171009221,139
20171009231,135
20171010001,131
20171010011,125
20171010021,120
20171010031,115
20171010041,112
20171010051,110
20171010061,111
20171010071,114
20171010081,119
20171010091,126
20171010101,134
20171010111,139
20171010121,141
20171010131,140
20171010141,138
20171010151,136
20171010161,136
20171010171,138
20171010181,140
20171010191,141
20171010201,140
20171010211,139
20171010221,137
20171010231,133
20171011001,128
20171011011,123
20171011021,117
20171011031,112
20171011041,109
20171011051,108
20171011061,109
20171011071,111
20171011081,117
20171011091,124
20171011101,132
20171011111,138
20171011121,140
20171011131,139
20171011141,137
20171011151,135
20171011161,136
20171011171,138
20171011181,140
20171011191,141
20171011201,141
20171011211,140
20171011221,137
20171011231,134
20171012001,129
20171012011,124
20171012021,118
20171012031,113
20171012041,110
20171012051,109
20171012061,110
20171012071,112
20171012081,118
20171012091,125
20171012101,133
20171012111,138
20171012121,140
20171012131,139
20171012141,137
20171012151,136
20171012161,136
20171012171,138
20171012181,139
20171012191,140
20171012201,140
20171012211,139
20171012221,136
20171012231,133
20171013001,128
20171013011,122
20171013021,117
20171013031,112
20171013041,109
20171013051,107
20171013061,108
20171013071,110
20171013081,116
20171013091,123
20171013101,130
20171013111,136
20171013121,138
20171013131,136
20171013141,134
20171013151,132
20171013161,132
20171013171,133
20171013181,135
20171013191,136
20171013201,135
20171013211,133
20171013221,131
20171013231,127
20171014001,122
20171014011,115
20171014021,109
20171014031,104
20171014041,100
20171014051,98
20171014061,98
20171014071,101
20171014081,105
20171014091,112
20171014101,119
20171014111,124
20171014121,126
20171014131,124
20171014141,121
20171014151,119
20171014161,119
20171014171,120
20171014181,122
20171014191,123
20171014201,122
20171014211,120
20171014221,118
20171014231,114
20171015001,109
20171015011,103
20171015021,98
20171015031,93
20171015041,90
20171015051,89
20171015061,89
20171015071,92
20171015081,98
20171015091,106
20171015101,114
20171015111,120
20171015121,122
20171015131,122
20171015141,120
20171015151,119
20171015161,120
20171015171,123
20171015181,126
20171015191,127
20171015201,128
20171015211,128
20171015221,126
20171015231,124
20171016001,120
20171016011,115
20171016021,110
20171016031,106
20171016041,104
20171016051,104
20171016061,105
20171016071,109
20171016081,115
20171016091,123
20171016101,131
20171016111,138
20171016121,141
20171016131,140
20171016141,139
20171016151,137
20171016161,138
20171016171,141
20171016181,143
20171016191,144
20171016201,145
20171016211,143
20171016221,141
20171016231,138
20171017001,134
20171017011,128
20171017021,122
20171017031,118
20171017041,115
20171017051,113
20171017061,114
20171017071,117
20171017081,122
20171017091,129
20171017101,137
20171017111,142
20171017121,144
20171017131,143
20171017141,141
20171017151,139
20171017161,139
20171017171,141
20171017181,143
20171017191,144
20171017201,144
20171017211,142
20171017221,140
20171017231,136
20171018001,132
20171018011,126
20171018021,120
20171018031,115
20171018041,112
20171018051,111
20171018061,112
20171018071,115
20171018081,120
20171018091,127
20171018101,135
20171018111,141
20171018121,143
20171018131,142
20171018141,140
20171018151,139
20171018161,139
20171018171,141
20171018181,143
20171018191,144
20171018201,144
20171018211,143
20171018221,141
20171018231,137
20171019001,133
20171019011,127
20171019021,121
20171019031,117
20171019041,114
20171019051,112
20171019061,113
20171019071,116
20171019081,121
20171019091,128
20171019101,136
20171019111,142
20171019121,144
20171019131,143
20171019141,140
20171019151,139
20171019161,139
20171019171,141
20171019181,143
20171019191,144
20171019201,144
20171019211,142
20171019221,140
20171019231,136
20171020001,132
20171020011,126
20171020021,120
20171020031,115
20171020041,112
20171020051,111
20171020061,111
20171020071,114
20171020081,119
20171020091,126
20171020101,133
20171020111,139
20171020121,141
20171020131,140
20171020141,137
20171020151,135
20171020161,135
20171020171,137
20171020181,138
20171020191,139
20171020201,139
20171020211,137
20171020221,134
20171020231,130
20171021001,125
20171021011,119
20171021021,113
20171021031,107
20171021041,104
20171021051,102
20171021061,102
20171021071,104
20171021081,109
20171021091,116
20171021101,123
20171021111,128
20171021121,129
20171021131,128
20171021141,125
20171021151,123
20171021161,123
20171021171,124
20171021181,125
20171021191,126
20171021201,125
20171021211,124
20171021221,121
20171021231,118
20171022001,113
20171022011,107
20171022021,101
20171022031,96
20171022041,93
